Order Date,Region,Category,Sales,Profit
2022-06-06,South,Furniture,2877.73,703.17
2023-07-06,East,Office Supplies,4698.02,-136.1
2021-09-08,South,Furniture,2712.71,-482.91
2023-03-13,West,Office Supplies,551.85,15.35
2021-11-11,Central,Furniture,653.04,107.86
2020-04-30,Central,Furniture,3443.13,893.41
2022-03-31,Central,Office Supplies,4246.12,210.36
2021-11-27,East,Office Supplies,3948.96,-597.91
2021-02-04,West,Office Supplies,3911.93,126.91
2021-12-10,South,Furniture,2908.96,12.74
2023-12-17,East,Technology,862.65,19.49
2021-01-22,South,Furniture,4076.39,342.01
2020-09-25,South,Furniture,3377.37,-227.81
2022-04-24,South,Furniture,4456.82,-56.04
2021-09-24,Central,Furniture,2832.65,169.43
2021-06-08,Central,Furniture,3793.89,-667.18
2021-03-06,South,Office Supplies,1582.42,352.17
2023-05-16,South,Furniture,4897.03,1450.53
2022-03-11,Central,Technology,3512.06,198.56
2023-07-22,Central,Office Supplies,897.4,209.81
2021-06-27,South,Technology,3611.78,87.99
2023-09-05,West,Furniture,399.2,42.97
2023-08-01,East,Furniture,2614.77,780.2
2022-12-22,West,Furniture,4595.04,-349.22
2021-12-11,Central,Office Supplies,290.54,-52.87
2022-09-04,Central,Office Supplies,1721.63,-280.33
2021-12-26,South,Office Supplies,2750.56,-521.59
2020-10-17,West,Office Supplies,850.43,134.06
2023-10-22,South,Office Supplies,4544.7,244.4
2020-05-10,East,Office Supplies,1426.16,290.98
2020-08-22,Central,Technology,1315.56,287.63
2023-01-31,West,Office Supplies,4717.99,1027.98
2021-09-27,West,Office Supplies,2203.53,115.76
2023-03-22,South,Office Supplies,3277.48,319.89
2023-05-18,West,Furniture,3027.24,582.76
2023-07-05,Central,Office Supplies,4292.05,-179.94
2022-08-15,West,Furniture,4290.36,454.75
2020-03-21,Central,Furniture,3470.98,852.69
2021-12-30,Central,Technology,4667.45,-301.91
2022-10-25,South,Furniture,4270.59,271.76
2023-07-22,East,Office Supplies,629.01,-98.47
2020-03-12,South,Technology,1457.53,283.43
2023-09-01,Central,Office Supplies,1988.97,-188.25
2023-12-17,East,Office Supplies,2401.96,-152.8
2022-12-25,Central,Furniture,756.43,-131.16
2022-10-10,East,Furniture,1403.01,-141.78
2021-04-20,South,Furniture,288.09,66.73
2020-03-07,East,Office Supplies,594.51,134.06
2022-01-24,South,Office Supplies,2549.91,231.53
2020-03-25,South,Office Supplies,3975.45,577.91
2020-08-16,West,Office Supplies,4292.59,-632.21
2022-10-06,West,Technology,3711.47,-73.4
2020-03-25,South,Technology,3930.25,-5.61
2021-10-19,East,Furniture,2933.05,163.05
2023-04-15,South,Furniture,2768.97,811.03
2022-07-02,East,Office Supplies,2659.3,-260.67
2020-12-01,West,Technology,3891.7,-88.27
2023-09-19,Central,Office Supplies,2827.23,-348.34
2022-09-26,South,Furniture,1634.75,116.63
2023-01-29,Central,Furniture,2830.76,518.13
2023-08-16,West,Technology,4810.47,-550.09
2023-10-04,Central,Office Supplies,1153.27,154.28
2022-01-05,West,Furniture,1582.7,82.02
2020-05-19,East,Office Supplies,4916.58,955.64
2023-10-03,Central,Furniture,1706.09,20.85
2023-06-14,South,Office Supplies,1608.34,-8.81
2020-11-11,Central,Technology,1842.83,404.74
2022-12-19,West,Furniture,4203.38,602.69
2023-05-25,Central,Office Supplies,4078.86,1071.67
2020-04-29,Central,Office Supplies,579.3,44.14
2021-04-12,South,Furniture,1448.09,240.09
2021-10-12,South,Technology,4748.64,-520.0
2022-02-09,South,Furniture,1650.12,-125.63
2021-12-02,South,Furniture,2294.0,472.64
2020-04-22,West,Technology,546.38,6.45
2022-10-21,West,Furniture,3275.02,804.48
2021-08-12,East,Furniture,1447.39,-50.96
2020-01-14,West,Furniture,2729.45,93.37
2021-05-18,Central,Office Supplies,378.91,-58.83
2020-11-10,South,Furniture,3493.91,571.18
2020-08-27,East,Office Supplies,2997.32,244.5
2022-04-23,Central,Office Supplies,4688.93,213.7
2021-07-28,South,Furniture,2586.15,-496.04
2022-01-01,Central,Furniture,2717.68,369.11
2020-11-06,West,Furniture,2157.81,273.27
2021-08-11,East,Furniture,3882.33,810.39
2021-09-27,South,Office Supplies,4668.52,1003.75
2021-04-09,East,Furniture,3167.38,816.95
2023-05-20,West,Office Supplies,906.46,-127.45
2023-08-19,South,Technology,1157.59,73.99
2020-10-21,Central,Technology,3260.51,489.02
2020-05-18,West,Technology,1979.26,-347.23
2022-04-18,South,Technology,3192.14,-392.04
2020-01-18,East,Technology,1108.58,77.83
2021-08-15,East,Office Supplies,3916.96,632.4
2023-05-28,East,Furniture,1230.55,214.68
2020-05-05,South,Technology,1497.45,-31.62
2023-03-26,South,Technology,2692.67,751.82
2021-10-31,South,Furniture,3543.52,573.09
2020-06-26,West,Furniture,2004.81,24.75
2023-01-11,South,Furniture,503.07,95.32
2021-06-01,East,Furniture,1460.66,180.13
2021-10-05,West,Office Supplies,4924.55,217.37
2023-07-22,Central,Office Supplies,2884.45,625.95
2020-04-19,East,Furniture,1590.88,-105.37
2022-10-28,West,Technology,3528.85,-259.57
2022-05-03,East,Office Supplies,3241.66,261.83
2021-04-12,West,Technology,1145.67,-129.85
2022-05-13,West,Office Supplies,661.23,149.3
2021-05-05,East,Office Supplies,1414.54,396.91
2022-10-09,Central,Furniture,1715.14,108.48
2021-12-21,East,Furniture,3413.17,733.81
2022-04-24,South,Office Supplies,1647.54,167.72
2020-10-04,West,Office Supplies,3748.16,413.73
2021-02-02,West,Furniture,1735.8,74.83
2020-08-21,West,Technology,1137.27,317.89
2022-10-13,Central,Technology,4397.89,621.03
2023-10-12,East,Technology,1059.62,0.55
2022-01-04,West,Furniture,3345.33,-344.44
2020-01-21,West,Technology,2505.95,-100.15
2022-03-19,Central,Technology,945.59,-167.02
2020-06-18,East,Technology,1251.34,-65.85
2022-05-20,West,Technology,3625.67,755.59
2022-01-18,East,Furniture,1208.6,49.91
2023-11-05,West,Office Supplies,3806.55,556.05
2022-04-26,South,Furniture,3117.22,179.09
2021-06-11,East,Technology,400.6,62.36
2022-09-29,West,Technology,1277.09,160.63
2022-03-21,Central,Technology,3712.72,949.61
2020-11-27,West,Technology,1349.51,177.29
2020-10-05,South,Furniture,1915.82,295.51
2023-01-31,East,Office Supplies,4334.4,1050.5
2020-03-05,East,Office Supplies,3146.72,896.61
2023-05-30,East,Furniture,4937.85,-604.44
2022-08-29,West,Technology,1819.13,-254.72
2022-11-26,Central,Technology,3078.0,751.27
2023-02-06,West,Furniture,101.37,-19.59
2022-09-18,East,Office Supplies,4661.42,-28.73
2020-07-28,South,Office Supplies,310.95,13.46
2023-12-19,South,Office Supplies,2966.22,654.75
2023-08-09,East,Technology,3077.1,-241.42
2020-07-25,East,Technology,4893.37,-430.51
2022-09-13,South,Furniture,2324.45,629.2
2021-08-20,East,Technology,3172.39,723.43
2021-11-30,East,Furniture,1694.45,-164.35
2020-01-17,East,Furniture,636.98,-54.41
2020-07-31,South,Technology,3125.31,136.73
2022-05-11,East,Technology,3572.82,110.7
2023-10-28,West,Office Supplies,2311.87,258.31
2020-09-25,Central,Technology,3683.85,372.28
2022-02-17,South,Furniture,974.01,80.04
2020-07-01,South,Technology,3781.41,152.96
2020-03-07,South,Technology,53.32,7.88
2022-08-10,Central,Office Supplies,3160.7,-232.22
2023-07-17,West,Office Supplies,1207.68,-109.93
2021-04-02,East,Technology,4718.65,1414.01
2021-11-29,South,Furniture,1659.23,188.63
2020-06-29,Central,Technology,492.83,19.13
2022-09-01,East,Technology,4542.05,-138.87
2021-08-27,Central,Technology,2925.9,-410.99
2022-02-25,Central,Technology,4649.96,1198.86
2023-11-28,Central,Technology,4157.67,-116.89
2020-06-30,East,Furniture,4793.54,744.28
2020-01-29,West,Furniture,2529.0,-167.74
2023-07-28,Central,Office Supplies,2245.85,-221.13
2023-03-26,South,Office Supplies,1761.54,-288.53
2023-02-25,Central,Technology,1547.27,-163.73
2023-06-03,Central,Office Supplies,4653.93,223.55
2023-06-17,South,Technology,4464.32,1084.23
2022-05-04,West,Technology,2179.74,-182.0
2020-01-28,Central,Office Supplies,1920.44,-157.2
2022-04-25,Central,Office Supplies,2589.66,595.32
2022-06-23,South,Furniture,2130.11,-306.55
2021-07-27,East,Technology,2574.21,223.17
2023-05-22,East,Furniture,2175.48,428.9
2022-07-04,West,Office Supplies,1841.75,378.8
2022-01-30,East,Furniture,1045.47,107.38
2022-02-06,West,Office Supplies,2632.8,377.17
2023-12-27,South,Furniture,1370.8,164.8
2020-03-21,Central,Office Supplies,1574.15,-26.62
2022-05-20,West,Office Supplies,2676.16,-154.12
2021-04-10,Central,Furniture,3743.74,1113.98
2023-04-06,West,Technology,2399.2,-313.04
2021-08-21,East,Technology,4061.95,803.86
2021-01-30,East,Office Supplies,4922.5,-920.57
2020-08-20,South,Office Supplies,3397.35,116.6
2022-12-15,Central,Technology,3937.04,846.02
2020-07-01,South,Office Supplies,1041.23,279.17
2023-01-04,East,Technology,4192.9,656.16
2022-05-15,Central,Office Supplies,1903.6,-63.63
2023-03-27,West,Furniture,4618.42,846.01
2020-05-02,West,Furniture,884.5,28.02
2020-06-16,West,Office Supplies,4865.72,-195.76
2020-01-27,South,Furniture,2099.51,95.83
2021-03-19,West,Furniture,420.5,64.2
2021-09-06,South,Office Supplies,363.24,33.33
2022-11-07,East,Furniture,4846.55,1178.71
2020-04-06,East,Technology,4726.5,-198.37
2022-08-13,West,Furniture,3960.83,915.2
2022-08-11,West,Office Supplies,2949.53,17.57
2020-12-25,Central,Office Supplies,2814.65,68.77
2023-11-25,Central,Technology,3124.75,576.23
2021-02-23,East,Furniture,3703.08,667.28
2022-05-01,East,Technology,1583.16,196.79
2023-09-06,Central,Furniture,1665.29,-57.29
2020-04-29,Central,Office Supplies,4092.62,-545.96
2021-01-13,West,Technology,3828.04,-173.52
2021-08-10,West,Office Supplies,1190.37,234.64
2023-07-02,East,Technology,1634.97,308.72
2022-11-27,Central,Technology,4357.18,1228.05
2023-05-31,South,Technology,4384.1,-680.75
2021-04-18,Central,Furniture,104.43,14.67
2022-03-18,South,Technology,405.14,59.37
2020-04-09,South,Office Supplies,1229.11,-138.21
2022-10-20,South,Technology,1141.53,146.81
2020-01-07,East,Office Supplies,3662.87,776.19
2023-09-09,Central,Furniture,3964.06,-234.57
2020-07-20,Central,Furniture,3480.12,39.98
2020-09-29,East,Technology,3429.97,-10.43
2021-09-12,West,Office Supplies,1844.07,-298.75
2020-07-16,East,Furniture,2594.18,318.14
2023-11-06,West,Furniture,3323.49,761.81
2022-09-23,East,Technology,3562.49,625.96
2021-08-19,East,Furniture,1703.38,-133.49
2021-08-17,West,Technology,3310.51,-498.76
2022-07-04,West,Office Supplies,534.52,-38.2
2022-12-18,South,Furniture,2107.2,-244.17
2023-10-07,South,Office Supplies,1162.56,23.26
2023-06-23,South,Technology,2605.85,156.99
2022-09-26,West,Office Supplies,653.07,58.75
2022-01-31,South,Technology,3815.18,-635.59
2022-03-22,East,Technology,578.71,130.07
2023-05-27,South,Furniture,2214.63,321.19
2020-08-27,Central,Technology,666.82,-110.17
2023-02-17,East,Office Supplies,1847.07,502.66
2021-10-04,East,Furniture,1501.63,-98.76
2020-08-18,Central,Office Supplies,587.67,34.33
2020-01-01,Central,Technology,2953.16,467.45
2021-07-30,South,Technology,2120.82,396.03
2022-06-27,East,Office Supplies,155.46,-21.41
2020-03-09,East,Office Supplies,154.15,42.69
2023-10-27,South,Technology,2093.45,297.8
2020-05-28,West,Office Supplies,4962.3,-956.51
2023-03-06,Central,Technology,1951.7,-132.59
2020-02-16,West,Technology,3377.6,848.82
2022-04-01,East,Office Supplies,226.57,44.69
2021-04-27,East,Office Supplies,1650.24,-315.26
2020-06-02,West,Technology,4593.09,1029.38
2022-01-11,East,Technology,2415.32,655.17
2021-11-28,East,Technology,3887.27,-252.3
2021-04-22,Central,Office Supplies,2353.82,-138.97
2020-11-02,Central,Office Supplies,2333.98,-286.58
2020-12-03,East,Office Supplies,3953.01,-709.1
2023-06-24,South,Technology,4281.4,1260.85
2022-01-24,West,Furniture,1000.24,-166.81
2021-11-28,East,Furniture,780.31,48.87
2021-08-09,South,Furniture,2728.53,55.19
2023-01-02,Central,Office Supplies,4654.84,483.47
2023-04-12,South,Technology,2365.77,85.83
2023-02-13,West,Furniture,3737.8,-251.36
2021-06-29,South,Furniture,1070.77,-157.76
2021-03-10,South,Office Supplies,995.66,-70.83
2021-09-25,Central,Office Supplies,3702.02,433.76
2021-03-14,West,Furniture,1358.04,135.74
2023-08-07,East,Furniture,3066.42,-170.4
2021-04-26,West,Furniture,2985.14,709.44
2022-12-25,East,Office Supplies,3451.83,987.85
2020-02-01,Central,Furniture,3797.54,-366.66
2023-06-03,South,Office Supplies,4942.24,104.79
2021-04-04,West,Furniture,2543.24,-449.84
2022-06-09,Central,Furniture,2370.35,-240.42
2022-05-09,East,Furniture,877.97,-75.06
2020-01-20,East,Furniture,3683.95,-11.23
2021-10-25,Central,Technology,1522.37,33.0
2023-09-30,East,Furniture,657.27,-36.01
2023-08-09,Central,Office Supplies,4338.72,-547.45
2021-06-15,West,Furniture,144.21,-27.01
2020-05-20,West,Furniture,984.36,234.98
2020-06-03,West,Furniture,4748.98,1189.49
2023-12-09,Central,Office Supplies,2504.23,488.38
2023-10-13,West,Technology,1403.98,394.2
2022-02-04,East,Office Supplies,1933.84,57.82
2020-09-19,South,Office Supplies,3112.44,501.46
2020-10-07,South,Office Supplies,1517.16,279.57
2022-09-07,West,Office Supplies,3009.23,485.09
2023-05-26,East,Technology,640.87,138.79
2022-05-01,East,Furniture,3963.21,643.86
2020-05-08,West,Furniture,565.08,-106.26
2021-10-22,West,Technology,1608.88,-255.81
2020-04-07,East,Furniture,4785.76,1337.84
2023-12-19,South,Furniture,3058.93,-489.57
2022-11-13,South,Furniture,3317.81,936.12
2022-06-12,East,Technology,3381.1,888.89
2023-04-06,East,Furniture,3478.59,-184.23
2022-07-14,East,Technology,2204.11,315.6
2020-02-20,West,Furniture,149.0,-8.14
2021-02-16,Central,Office Supplies,4204.81,-473.66
2023-05-17,West,Furniture,2782.5,295.71
2023-04-13,West,Furniture,2674.29,650.44
2021-02-03,South,Office Supplies,4537.85,238.03
2021-02-10,East,Technology,2922.89,-215.16
2021-03-19,Central,Office Supplies,3248.87,59.27
2020-10-20,Central,Furniture,3581.97,302.84
2022-01-29,Central,Furniture,2973.65,-215.76
2021-04-14,Central,Furniture,2026.44,332.34
2020-06-13,West,Technology,4498.88,-42.76
2022-03-03,South,Technology,3887.99,1156.48
2021-10-05,South,Technology,2397.99,247.74
2023-09-12,Central,Office Supplies,3360.37,-495.47
2020-11-26,Central,Technology,2776.85,-316.53
2022-05-02,South,Technology,4273.04,983.54
2020-06-12,South,Office Supplies,4954.19,651.72
2022-08-03,West,Furniture,1124.41,57.33
2020-05-04,Central,Office Supplies,2209.21,662.4
2023-11-11,West,Technology,2279.89,-380.06
2020-09-17,West,Office Supplies,1779.7,458.44
2023-01-30,East,Furniture,2896.08,119.56
2020-03-30,Central,Furniture,3815.24,1108.22
2021-03-11,East,Technology,1000.76,-125.92
2021-05-28,West,Technology,673.39,-61.32
2021-02-09,West,Furniture,4485.93,-41.61
2023-09-12,Central,Furniture,4131.81,916.67
2021-07-13,Central,Technology,1452.16,-272.9
2021-05-21,East,Technology,2599.46,659.31
2020-09-15,South,Office Supplies,4661.93,981.45
2023-09-27,West,Office Supplies,2259.95,-232.1
2022-12-31,East,Technology,208.45,43.61
2022-04-30,South,Technology,3810.52,288.39
2022-07-15,East,Office Supplies,363.54,49.61
2021-07-03,Central,Furniture,2821.69,45.6
2023-06-14,West,Furniture,705.91,15.63
2021-06-07,East,Technology,1731.4,46.32
2022-09-17,West,Furniture,2943.88,-104.59
2022-01-27,West,Office Supplies,217.44,20.12
2022-07-16,Central,Technology,1689.01,411.91
2020-06-12,South,Office Supplies,2238.93,241.12
2020-12-05,Central,Office Supplies,1195.36,78.74
2021-08-30,South,Office Supplies,2599.53,265.25
2023-03-06,Central,Technology,3081.1,-537.78
2022-04-28,East,Technology,4001.39,-645.03
2023-01-09,West,Technology,2565.45,-135.52
2023-07-14,South,Technology,3339.27,219.54
2020-11-24,Central,Office Supplies,1020.1,-113.66
2021-03-29,Central,Office Supplies,3627.96,813.6
2022-06-09,East,Technology,4144.84,566.86
2022-01-03,South,Office Supplies,1617.98,-49.59
2023-12-21,South,Office Supplies,3617.42,697.48
2022-01-10,East,Furniture,4393.73,158.75
2020-06-28,Central,Technology,3452.0,911.9
2023-03-28,South,Technology,2644.46,-150.29
2023-11-28,West,Technology,4845.48,926.3
2020-01-08,South,Technology,4605.05,242.31
2022-08-15,South,Office Supplies,84.63,-12.75
2023-05-12,West,Technology,3309.28,-146.02
2020-09-14,Central,Office Supplies,2912.79,720.95
2021-12-04,East,Office Supplies,4580.19,244.29
2023-10-08,East,Furniture,334.17,-57.13
2022-07-23,Central,Furniture,1926.04,246.75
2022-07-18,East,Furniture,828.32,10.8
2021-05-18,West,Office Supplies,831.5,-18.68
2020-12-29,West,Office Supplies,327.36,-44.44
2021-01-07,East,Furniture,2119.14,-209.73
2021-04-13,East,Technology,1936.42,-147.57
2022-05-15,West,Office Supplies,4140.3,608.48
2022-12-28,East,Furniture,2607.49,728.51
2023-04-18,South,Technology,4850.64,-866.78
2023-03-07,Central,Office Supplies,3778.5,222.23
2022-08-16,South,Furniture,1170.71,83.91
2023-03-22,Central,Technology,1902.03,335.12
2021-03-17,East,Technology,178.87,-22.06
2020-05-17,East,Office Supplies,2622.42,-160.64
2022-11-24,South,Technology,3039.06,-483.05
2021-02-15,South,Office Supplies,1389.94,388.63
2020-12-01,South,Office Supplies,2745.0,422.53
2021-04-05,East,Furniture,3900.34,-592.84
2020-11-15,West,Furniture,569.07,-26.64
2023-02-16,West,Furniture,4139.32,-284.77
2020-02-22,East,Furniture,4201.02,525.55
2023-08-31,Central,Office Supplies,521.93,-55.81
2020-04-17,South,Office Supplies,3295.67,-28.47
2020-06-05,South,Technology,913.68,266.04
2021-07-31,West,Office Supplies,4175.09,132.32
2020-09-13,Central,Office Supplies,1627.98,26.83
2020-11-15,South,Technology,2279.1,571.08
2021-03-14,Central,Technology,1249.14,-194.51
2022-04-18,South,Furniture,3766.26,697.29
2020-07-04,West,Technology,4116.95,796.7
2021-09-16,South,Technology,2114.96,614.41
2023-08-04,West,Office Supplies,3649.81,958.36
2021-02-13,South,Furniture,3105.83,176.99
2020-03-16,South,Technology,1319.87,-102.27
2023-07-09,Central,Furniture,1956.27,235.39
2020-12-05,Central,Technology,3266.71,130.04
2022-04-15,South,Technology,3283.52,789.95
2022-06-25,West,Technology,3966.64,-299.37
2023-11-28,East,Technology,4554.3,873.96
2021-09-30,Central,Office Supplies,3246.54,442.9
2023-09-18,West,Technology,1425.7,-83.36
2023-01-06,West,Furniture,246.51,30.0
2023-11-01,Central,Furniture,735.32,189.69
2020-04-02,Central,Furniture,4946.59,-251.03
2021-10-01,Central,Technology,3590.78,-536.89
2022-02-07,East,Technology,2761.95,-328.42
2022-05-23,South,Technology,991.82,-53.51
2023-10-10,Central,Office Supplies,2907.51,57.89
2022-05-26,East,Technology,3359.27,-507.68
2021-10-18,East,Furniture,934.13,190.04
2020-03-03,South,Technology,1176.28,58.91
2020-02-05,Central,Office Supplies,3930.84,-77.35
2023-03-06,West,Furniture,886.89,-44.25
2022-01-29,East,Office Supplies,2023.98,-276.09
2020-05-07,Central,Office Supplies,2297.17,-41.17
2022-07-21,South,Office Supplies,4454.3,-298.09
2022-11-02,South,Technology,1955.02,285.3
2021-04-13,East,Technology,2704.09,119.0
2023-12-31,West,Office Supplies,3408.35,670.25
2023-04-29,Central,Office Supplies,4298.71,6.8
2022-09-30,South,Furniture,4210.57,-700.87
2020-07-08,West,Furniture,3947.55,-752.83
2020-08-13,East,Furniture,1177.06,56.42
2020-05-18,East,Technology,2743.07,107.03
2023-03-18,South,Furniture,115.5,-16.41
2023-12-04,Central,Office Supplies,1691.28,388.35
2023-03-10,Central,Furniture,695.15,-4.49
2023-09-12,East,Technology,3009.17,387.43
2023-09-20,West,Technology,1355.04,213.33
2023-02-01,East,Office Supplies,2190.2,239.34
2020-10-17,South,Technology,1684.59,114.07
2020-10-28,South,Office Supplies,3725.33,-287.22
2021-01-23,West,Office Supplies,2569.8,-382.47
2020-05-04,South,Office Supplies,3570.34,-44.07
2022-04-07,East,Office Supplies,3261.39,492.94
2023-05-24,West,Technology,4325.19,78.98
2020-10-13,East,Technology,352.79,-32.11
2021-03-26,West,Furniture,2868.14,557.37
2022-05-07,Central,Office Supplies,3436.32,48.68
